"x","y","z","id"
-0.111111111111111,0.555555555555556,86.6106636165316,"Uniform Random"
0.232323232323232,-0.616161616161616,101.789476498872,"Uniform Random"
0.97979797979798,0.0707070707070707,69.3249262270743,"Uniform Random"
-0.696969696969697,0.636363636363636,102.894589961141,"Uniform Random"
-0.111111111111111,-0.858585858585859,91.1444695507472,"Uniform Random"
0.272727272727273,0.292929292929293,33.4150162390212,"Uniform Random"
0.575757575757576,-0.393939393939394,59.6830499703794,"Uniform Random"
-0.535353535353535,-0.0707070707070706,87.0430921611401,"Uniform Random"
0.616161616161616,-0.737373737373737,92.2931247759723,"Uniform Random"
-0.97979797979798,-0.858585858585859,145.212128203087,"Uniform Random"
-0.111111111111111,0.0505050505050506,38.1599951826858,"Uniform Random"
-0.0303030303030303,-0.0303030303030303,88.0696495236974,"Uniform Random"
0.454545454545455,0.212121212121212,73.6938548753047,"Uniform Random"
0.191919191919192,0.575757575757576,39.2597367947373,"Uniform Random"
-0.575757575757576,-0.717171717171717,152.134209482044,"Uniform Random"
-0.272727272727273,0.717171717171717,49.5471561486443,"Uniform Random"
0.151515151515152,0.171717171717172,32.8224342552285,"Uniform Random"
0.595959595959596,0.333333333333333,51.8049798222218,"Uniform Random"
0.575757575757576,0.515151515151515,52.6372397618545,"Uniform Random"
0.636363636363636,0.838383838383838,-32.6462503064818,"Uniform Random"
-0.353535353535353,-0.717171717171717,122.336464127966,"Uniform Random"
0.0707070707070707,0.0505050505050506,100.898344574448,"Uniform Random"
0.191919191919192,-0.878787878787879,118.350665713201,"Uniform Random"
0.595959595959596,-0.191919191919192,60.6291579607789,"Uniform Random"
0.292929292929293,1,6.6519420827506,"Uniform Random"
-0.555555555555556,-0.95959595959596,158.354384133498,"Uniform Random"
0.212121212121212,-0.111111111111111,90.1794498583533,"Uniform Random"
-1,-0.0303030303030303,107.787588478001,"Uniform Random"
-0.353535353535353,-0.0505050505050504,109.316097963695,"Uniform Random"
-0.777777777777778,0.0707070707070707,83.2793275975995,"Uniform Random"
0.757575757575758,0.656565656565657,13.9643448388928,"Uniform Random"
-0.898989898989899,0.97979797979798,73.3260174494455,"Uniform Random"
-0.0909090909090908,-0.676767676767677,94.8311473879677,"Uniform Random"
0.212121212121212,-0.878787878787879,101.411443879362,"Uniform Random"
0.555555555555556,-0.393939393939394,59.9729821383672,"Uniform Random"
-0.393939393939394,-0.97979797979798,146.950576619909,"Uniform Random"
-0.575757575757576,0.535353535353535,52.1628636158806,"Uniform Random"
-0.0707070707070706,-0.0909090909090908,96.0626428284208,"Uniform Random"
-0.919191919191919,0.151515151515152,82.6698716238752,"Uniform Random"
0.797979797979798,0.838383838383838,61.0765148365189,"Uniform Random"
-0.252525252525252,-0.333333333333333,130.147030467905,"Uniform Random"
0.818181818181818,-0.717171717171717,89.2222264985146,"Uniform Random"
-0.0101010101010101,-0.575757575757576,86.1855575964492,"Uniform Random"
0.636363636363636,-0.191919191919192,30.3319188434884,"Uniform Random"
0.757575757575758,-0.696969696969697,55.7369307712095,"Uniform Random"
-0.131313131313131,-0.757575757575758,110.059303232986,"Uniform Random"
-0.232323232323232,0.676767676767677,40.623776034061,"Uniform Random"
-0.0505050505050504,-0.414141414141414,78.5655996783001,"Uniform Random"
-0.474747474747475,0.191919191919192,96.4111716463365,"Uniform Random"
-0.818181818181818,-0.939393939393939,159.203630936384,"Uniform Random"
0.252525252525253,0.757575757575758,42.4458775982438,"Uniform Random"
-0.232323232323232,-0.656565656565657,115.850842548706,"Uniform Random"
-0.717171717171717,-0.595959595959596,146.552100172198,"Uniform Random"
0.939393939393939,0.919191919191919,19.8685070652935,"Uniform Random"
