"x","y","id","model_id"
0,0.00279300508443809,"small_noise","close_points"
0.0204081632653061,0.0118562664403935,"small_noise","close_points"
0.0408163265306122,0.0290408670073236,"small_noise","close_points"
0.0612244897959184,0.0591247469949743,"small_noise","close_points"
0.0816326530612245,0.091915953791495,"small_noise","close_points"
0.102040816326531,0.11904594106424,"small_noise","close_points"
0.122448979591837,0.154548406094768,"small_noise","close_points"
0.142857142857143,0.16039164184353,"small_noise","close_points"
0.163265306122449,0.188209458548191,"small_noise","close_points"
0.183673469387755,0.220065287308394,"small_noise","close_points"
0.204081632653061,0.263597515185392,"small_noise","close_points"
0.224489795918367,0.267282002383017,"small_noise","close_points"
0.244897959183673,0.27896675104403,"small_noise","close_points"
0.26530612244898,0.332900509822439,"small_noise","close_points"
0.285714285714286,0.355377442073129,"small_noise","close_points"
0.306122448979592,0.356652460093429,"small_noise","close_points"
0.326530612244898,0.386975375806761,"small_noise","close_points"
0.346938775510204,0.413688815944176,"small_noise","close_points"
0.36734693877551,0.442872437531372,"small_noise","close_points"
0.387755102040816,0.477425084602639,"small_noise","close_points"
0.408163265306122,0.495366402041266,"small_noise","close_points"
0.428571428571429,0.53126016280733,"small_noise","close_points"
0.448979591836735,0.536993458135544,"small_noise","close_points"
0.469387755102041,0.558630856501735,"small_noise","close_points"
0.489795918367347,0.577896181294941,"small_noise","close_points"
0.510204081632653,0.599883508716332,"small_noise","close_points"
0.530612244897959,0.630905153201997,"small_noise","close_points"
0.551020408163265,0.663273845117539,"small_noise","close_points"
0.571428571428571,0.666339020425409,"small_noise","close_points"
0.591836734693878,0.695753935089128,"small_noise","close_points"
0.612244897959184,0.751791808119988,"small_noise","close_points"
0.63265306122449,0.746993400245085,"small_noise","close_points"
0.653061224489796,0.798167647258393,"small_noise","close_points"
0.673469387755102,0.790936714894719,"small_noise","close_points"
0.693877551020408,0.844160723951866,"small_noise","close_points"
0.714285714285714,0.851966076881405,"small_noise","close_points"
0.73469387755102,0.875252738987653,"small_noise","close_points"
0.755102040816326,0.904357690845601,"small_noise","close_points"
0.775510204081633,0.918418088772769,"small_noise","close_points"
0.795918367346939,0.960831282446153,"small_noise","close_points"
0.816326530612245,0.964996691205917,"small_noise","close_points"
0.836734693877551,1.00444845447298,"small_noise","close_points"
0.857142857142857,1.03953777678251,"small_noise","close_points"
0.877551020408163,1.05627858978828,"small_noise","close_points"
0.897959183673469,1.09249509326938,"small_noise","close_points"
0.918367346938775,1.10849956745133,"small_noise","close_points"
0.938775510204082,1.15154431142131,"small_noise","close_points"
0.959183673469388,1.16704360708008,"small_noise","close_points"
0.979591836734694,1.17044829533683,"small_noise","close_points"
1,1.1915218541204,"small_noise","close_points"
0,0.0015070628810373,"small_noise","close_points"
0.0204081632653061,0.022467958870463,"small_noise","close_points"
0.0408163265306122,0.0634847745970854,"small_noise","close_points"
0.0612244897959184,0.0789819054418969,"small_noise","close_points"
0.0816326530612245,0.0953509670579334,"small_noise","close_points"
0.102040816326531,0.1136667037392,"small_noise","close_points"
0.122448979591837,0.157568901313444,"small_noise","close_points"
